order_item_id,order_id,product_id,quantity,unit_price,cost_price,discount_pct,tax_amount,shipping_fee,is_refunded
ITEM004633,ORD00921,PROD013,3,1902.92,1347,0.15,1027.58,40,False
ITEM004634,ORD00875,PROD020,3,211.51,136,0.0,114.22,100,False
ITEM004635,ORD02858,PROD017,1,877.06,671,0.0,157.87,60,False
ITEM004636,ORD01444,PROD027,3,2343.53,1365,0.0,1265.51,60,False
ITEM004637,ORD02953,PROD033,2,1502.15,1017,0.0,540.77,60,False
ITEM004638,ORD01420,PROD021,2,2650.5,1088,0.0,954.18,60,False
ITEM004639,ORD01546,PROD017,1,877.06,671,0.1,157.87,0,True
ITEM004640,ORD01211,PROD022,1,526.43,377,0.0,94.76,0,False
ITEM004641,ORD01006,PROD025,3,3468.6,1987,0.0,1873.04,40,False
ITEM004642,ORD02081,PROD003,3,1173.47,955,0.2,633.67,40,False
ITEM004643,ORD02117,PROD027,4,2343.53,1365,0.0,1687.34,0,False
ITEM004644,ORD00592,PROD027,2,2343.53,1365,0.0,843.67,60,False
ITEM004645,ORD01215,PROD046,1,1641.48,815,0.0,295.47,100,False
ITEM004646,ORD02149,PROD012,1,2422.91,1356,0.0,436.12,40,False
ITEM004647,ORD01509,PROD015,1,4106.89,1954,0.0,739.24,0,False
ITEM004648,ORD01309,PROD038,1,1040.09,573,0.0,187.22,60,False
ITEM004649,ORD00914,PROD020,4,211.51,136,0.05,152.29,0,False
ITEM004650,ORD02781,PROD022,2,526.43,377,0.05,189.52,0,False
ITEM004651,ORD00390,PROD002,4,673.88,547,0.1,485.2,60,False
ITEM004652,ORD00160,PROD004,2,752.0,464,0.1,270.72,60,False
ITEM004653,ORD00892,PROD045,1,840.7,384,0.0,151.33,0,True
ITEM004654,ORD01071,PROD013,2,1902.92,1347,0.0,685.05,60,False
ITEM004655,ORD01470,PROD032,1,933.84,623,0.05,168.09,0,False
ITEM004656,ORD00696,PROD022,4,526.43,377,0.0,379.03,40,False
ITEM004657,ORD00758,PROD025,2,3468.6,1987,0.0,1248.7,40,False
ITEM004658,ORD02571,PROD027,3,2343.53,1365,0.05,1265.51,0,False
ITEM004659,ORD02780,PROD017,2,877.06,671,0.0,315.74,0,False
ITEM004660,ORD02203,PROD006,1,2437.09,1107,0.1,438.68,100,False
ITEM004661,ORD00339,PROD043,3,1768.37,803,0.0,954.92,0,False
ITEM004662,ORD01977,PROD016,1,2282.55,1535,0.2,410.86,0,False
ITEM004663,ORD00795,PROD008,3,1007.3,566,0.1,543.94,0,False
ITEM004664,ORD01723,PROD033,3,1502.15,1017,0.0,811.16,0,False
ITEM004665,ORD01598,PROD010,2,3939.1,1578,0.05,1418.08,60,False
ITEM004666,ORD00899,PROD034,2,620.24,500,0.05,223.29,0,True
ITEM004667,ORD01168,PROD019,3,2758.41,1345,0.05,1489.54,40,True
ITEM004668,ORD00103,PROD014,3,2440.94,1093,0.0,1318.11,0,False
ITEM004669,ORD02860,PROD003,3,1173.47,955,0.0,633.67,60,False
ITEM004670,ORD00093,PROD041,1,943.33,405,0.0,169.8,40,False
ITEM004671,ORD00975,PROD023,2,2324.12,1319,0.0,836.68,0,False
ITEM004672,ORD01448,PROD040,1,445.33,309,0.15,80.16,100,False
ITEM004673,ORD00119,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM004674,ORD02033,PROD047,4,2465.74,1799,0.0,1775.33,40,False
ITEM004675,ORD02077,PROD006,1,2437.09,1107,0.0,438.68,100,False
ITEM004676,ORD01535,PROD034,2,620.24,500,0.15,223.29,40,False
ITEM004677,ORD02920,PROD001,3,1746.41,799,0.05,943.06,60,False
ITEM004678,ORD01390,PROD035,3,2016.46,985,0.1,1088.89,0,False
ITEM004679,ORD02848,PROD025,2,3468.6,1987,0.1,1248.7,0,False
ITEM004680,ORD00475,PROD029,3,2057.71,830,0.1,1111.16,0,False
ITEM004681,ORD02611,PROD023,3,2324.12,1319,0.05,1255.03,100,False
ITEM004682,ORD00435,PROD018,4,904.74,434,0.0,651.41,100,False
ITEM004683,ORD02852,PROD014,4,2440.94,1093,0.0,1757.48,0,False
ITEM004684,ORD01258,PROD017,4,877.06,671,0.05,631.48,0,False
ITEM004685,ORD00055,PROD002,1,673.88,547,0.0,121.3,0,False
ITEM004686,ORD00931,PROD031,4,2693.06,1140,0.05,1939.0,0,False
ITEM004687,ORD01316,PROD019,4,2758.41,1345,0.0,1986.06,0,False
ITEM004688,ORD02800,PROD032,4,933.84,623,0.05,672.36,60,False
ITEM004689,ORD00312,PROD028,2,2252.23,1447,0.0,810.8,60,False
ITEM004690,ORD01572,PROD041,3,943.33,405,0.0,509.4,60,False
ITEM004691,ORD00957,PROD008,2,1007.3,566,0.1,362.63,40,False
ITEM004692,ORD02366,PROD042,4,3077.94,1393,0.0,2216.12,60,False
ITEM004693,ORD01901,PROD041,1,943.33,405,0.05,169.8,60,False
ITEM004694,ORD00757,PROD040,2,445.33,309,0.05,160.32,0,False
ITEM004695,ORD02513,PROD039,4,3056.1,1243,0.2,2200.39,0,False
ITEM004696,ORD01433,PROD022,1,526.43,377,0.1,94.76,0,False
ITEM004697,ORD01264,PROD024,1,2463.1,1015,0.0,443.36,40,False
ITEM004698,ORD01856,PROD038,1,1040.09,573,0.05,187.22,100,False
ITEM004699,ORD02748,PROD002,3,673.88,547,0.0,363.9,40,False
ITEM004700,ORD02783,PROD041,1,943.33,405,0.0,169.8,100,False
ITEM004701,ORD01094,PROD041,4,943.33,405,0.1,679.2,0,False
ITEM004702,ORD02787,PROD019,2,2758.41,1345,0.05,993.03,60,True
ITEM004703,ORD02816,PROD041,2,943.33,405,0.0,339.6,60,False
ITEM004704,ORD00744,PROD002,4,673.88,547,0.0,485.2,40,False
ITEM004705,ORD02324,PROD028,3,2252.23,1447,0.1,1216.2,100,True
ITEM004706,ORD00233,PROD032,3,933.84,623,0.0,504.27,40,False
ITEM004707,ORD02102,PROD019,1,2758.41,1345,0.1,496.51,0,False
ITEM004708,ORD00257,PROD016,4,2282.55,1535,0.05,1643.43,0,False
ITEM004709,ORD02029,PROD030,1,504.05,291,0.0,90.73,40,False
ITEM004710,ORD02138,PROD022,1,526.43,377,0.0,94.76,100,False
ITEM004711,ORD01762,PROD014,4,2440.94,1093,0.0,1757.48,0,False
ITEM004712,ORD01930,PROD001,3,1746.41,799,0.15,943.06,40,False
ITEM004713,ORD01459,PROD045,3,840.7,384,0.1,453.98,60,False
ITEM004714,ORD01649,PROD002,2,673.88,547,0.05,242.6,0,False
ITEM004715,ORD00408,PROD022,4,526.43,377,0.0,379.03,0,False
ITEM004716,ORD01693,PROD046,1,1641.48,815,0.05,295.47,0,False
ITEM004717,ORD01978,PROD033,4,1502.15,1017,0.0,1081.54,0,False
ITEM004718,ORD02414,PROD015,1,4106.89,1954,0.05,739.24,0,False
ITEM004719,ORD02399,PROD050,2,2095.72,1047,0.0,754.46,0,False
ITEM004720,ORD01323,PROD041,2,943.33,405,0.1,339.6,0,True
ITEM004721,ORD01930,PROD022,2,526.43,377,0.1,189.52,40,False
ITEM004722,ORD01183,PROD040,2,445.33,309,0.0,160.32,40,False
ITEM004723,ORD02535,PROD039,1,3056.1,1243,0.1,550.1,60,False
ITEM004724,ORD00842,PROD041,3,943.33,405,0.0,509.4,40,False
ITEM004725,ORD00984,PROD041,1,943.33,405,0.0,169.8,100,False
ITEM004726,ORD01761,PROD011,2,1201.51,685,0.0,432.55,60,False
ITEM004727,ORD01379,PROD004,3,752.0,464,0.05,406.08,100,False
ITEM004728,ORD00621,PROD007,4,3025.92,1449,0.15,2178.66,0,False
ITEM004729,ORD00930,PROD021,1,2650.5,1088,0.1,477.09,60,False
ITEM004730,ORD02449,PROD007,4,3025.92,1449,0.05,2178.66,60,False
ITEM004731,ORD01731,PROD004,2,752.0,464,0.0,270.72,0,False
ITEM004732,ORD02618,PROD012,4,2422.91,1356,0.0,1744.49,0,False
ITEM004733,ORD00975,PROD027,3,2343.53,1365,0.0,1265.51,40,False
ITEM004734,ORD00392,PROD017,3,877.06,671,0.15,473.61,0,False
ITEM004735,ORD00352,PROD020,3,211.51,136,0.2,114.22,0,False
ITEM004736,ORD02854,PROD031,1,2693.06,1140,0.0,484.75,40,False
ITEM004737,ORD01690,PROD026,4,1183.54,583,0.1,852.15,40,False
ITEM004738,ORD00576,PROD031,4,2693.06,1140,0.05,1939.0,100,False
ITEM004739,ORD01694,PROD035,4,2016.46,985,0.0,1451.85,40,True
ITEM004740,ORD02825,PROD009,2,798.08,513,0.05,287.31,40,False
ITEM004741,ORD02681,PROD005,1,1420.47,774,0.1,255.69,0,True
ITEM004742,ORD01312,PROD048,1,1070.85,862,0.0,192.75,40,False
ITEM004743,ORD00523,PROD008,4,1007.3,566,0.15,725.25,0,False
ITEM004744,ORD00726,PROD021,1,2650.5,1088,0.0,477.09,60,False
ITEM004745,ORD00162,PROD016,4,2282.55,1535,0.0,1643.43,0,False
ITEM004746,ORD01938,PROD016,4,2282.55,1535,0.0,1643.43,0,False
ITEM004747,ORD00659,PROD018,4,904.74,434,0.1,651.41,0,False
ITEM004748,ORD02898,PROD047,3,2465.74,1799,0.0,1331.5,60,False
ITEM004749,ORD01573,PROD028,2,2252.23,1447,0.1,810.8,100,False
ITEM004750,ORD02130,PROD018,1,904.74,434,0.05,162.85,0,True
ITEM004751,ORD00524,PROD014,2,2440.94,1093,0.0,878.74,0,False
ITEM004752,ORD00004,PROD048,3,1070.85,862,0.1,578.26,60,False
ITEM004753,ORD02543,PROD037,1,281.16,121,0.0,50.61,60,True
ITEM004754,ORD01579,PROD040,4,445.33,309,0.1,320.63,0,False
ITEM004755,ORD01075,PROD016,2,2282.55,1535,0.0,821.72,0,False
ITEM004756,ORD01285,PROD021,3,2650.5,1088,0.05,1431.27,0,False
ITEM004757,ORD01623,PROD001,1,1746.41,799,0.1,314.35,40,False
ITEM004758,ORD02616,PROD011,1,1201.51,685,0.15,216.27,0,False
ITEM004759,ORD00878,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM004760,ORD01092,PROD002,2,673.88,547,0.05,242.6,0,False
ITEM004761,ORD02912,PROD032,1,933.84,623,0.0,168.09,40,False
ITEM004762,ORD01167,PROD019,1,2758.41,1345,0.0,496.51,100,False
ITEM004763,ORD01578,PROD005,3,1420.47,774,0.0,767.06,100,False
ITEM004764,ORD01675,PROD003,4,1173.47,955,0.0,844.9,40,False
ITEM004765,ORD01609,PROD028,4,2252.23,1447,0.1,1621.6,60,False
ITEM004766,ORD02827,PROD026,3,1183.54,583,0.1,639.11,0,False
ITEM004767,ORD01218,PROD023,1,2324.12,1319,0.0,418.34,40,False
ITEM004768,ORD01691,PROD030,2,504.05,291,0.1,181.46,0,False
ITEM004769,ORD00314,PROD008,2,1007.3,566,0.0,362.63,60,False
ITEM004770,ORD00730,PROD036,1,1349.98,804,0.05,243.0,100,False
ITEM004771,ORD00384,PROD029,3,2057.71,830,0.15,1111.16,60,False
ITEM004772,ORD01789,PROD013,1,1902.92,1347,0.1,342.53,40,False
ITEM004773,ORD01813,PROD025,2,3468.6,1987,0.0,1248.7,60,False
ITEM004774,ORD02325,PROD022,1,526.43,377,0.1,94.76,100,False
ITEM004775,ORD01096,PROD046,1,1641.48,815,0.0,295.47,0,False
ITEM004776,ORD01153,PROD033,3,1502.15,1017,0.1,811.16,60,False
ITEM004777,ORD02746,PROD037,4,281.16,121,0.05,202.44,0,False
ITEM004778,ORD01549,PROD007,2,3025.92,1449,0.1,1089.33,60,False
ITEM004779,ORD01865,PROD023,2,2324.12,1319,0.0,836.68,0,False
ITEM004780,ORD00751,PROD006,1,2437.09,1107,0.05,438.68,0,False
ITEM004781,ORD00983,PROD015,2,4106.89,1954,0.05,1478.48,60,False
ITEM004782,ORD02672,PROD015,2,4106.89,1954,0.05,1478.48,0,False
ITEM004783,ORD00228,PROD040,4,445.33,309,0.05,320.63,0,False
ITEM004784,ORD02044,PROD034,2,620.24,500,0.15,223.29,40,False
ITEM004785,ORD01978,PROD014,2,2440.94,1093,0.1,878.74,60,False
ITEM004786,ORD02065,PROD029,3,2057.71,830,0.0,1111.16,0,False
ITEM004787,ORD01609,PROD016,3,2282.55,1535,0.1,1232.57,60,False
ITEM004788,ORD00012,PROD029,3,2057.71,830,0.0,1111.16,60,False
ITEM004789,ORD01523,PROD023,3,2324.12,1319,0.05,1255.03,40,False
ITEM004790,ORD00692,PROD010,3,3939.1,1578,0.15,2127.11,40,False
ITEM004791,ORD01740,PROD047,4,2465.74,1799,0.0,1775.33,0,False
ITEM004792,ORD01526,PROD004,2,752.0,464,0.1,270.72,0,False
ITEM004793,ORD00070,PROD012,1,2422.91,1356,0.1,436.12,0,False
ITEM004794,ORD02156,PROD042,4,3077.94,1393,0.05,2216.12,0,False
ITEM004795,ORD02249,PROD034,1,620.24,500,0.0,111.64,0,False
ITEM004796,ORD01573,PROD004,3,752.0,464,0.0,406.08,0,False
ITEM004797,ORD00629,PROD020,2,211.51,136,0.2,76.14,60,False
ITEM004798,ORD01288,PROD028,3,2252.23,1447,0.0,1216.2,40,False
ITEM004799,ORD00906,PROD028,4,2252.23,1447,0.05,1621.6,100,False
ITEM004800,ORD02351,PROD006,1,2437.09,1107,0.0,438.68,0,False
ITEM004801,ORD02985,PROD014,2,2440.94,1093,0.0,878.74,0,False
ITEM004802,ORD00576,PROD035,4,2016.46,985,0.1,1451.85,40,False
ITEM004803,ORD02603,PROD047,4,2465.74,1799,0.0,1775.33,0,False
ITEM004804,ORD02173,PROD001,2,1746.41,799,0.2,628.71,60,False
ITEM004805,ORD02021,PROD019,2,2758.41,1345,0.05,993.03,40,False
ITEM004806,ORD00859,PROD001,4,1746.41,799,0.05,1257.41,0,False
ITEM004807,ORD00745,PROD013,1,1902.92,1347,0.0,342.53,0,False
ITEM004808,ORD02528,PROD008,1,1007.3,566,0.2,181.31,0,False
ITEM004809,ORD02180,PROD018,4,904.74,434,0.0,651.41,0,False
ITEM004810,ORD00115,PROD035,4,2016.46,985,0.05,1451.85,0,False
ITEM004811,ORD00481,PROD023,3,2324.12,1319,0.0,1255.03,0,False
ITEM004812,ORD00981,PROD050,3,2095.72,1047,0.0,1131.69,40,False
ITEM004813,ORD01025,PROD026,1,1183.54,583,0.05,213.04,0,False
ITEM004814,ORD02379,PROD041,3,943.33,405,0.05,509.4,60,False
ITEM004815,ORD01601,PROD038,1,1040.09,573,0.0,187.22,0,False
ITEM004816,ORD00942,PROD020,2,211.51,136,0.0,76.14,0,False
ITEM004817,ORD00955,PROD002,3,673.88,547,0.1,363.9,0,False
ITEM004818,ORD01661,PROD026,1,1183.54,583,0.0,213.04,0,False
ITEM004819,ORD00768,PROD036,1,1349.98,804,0.0,243.0,0,False
ITEM004820,ORD02439,PROD025,4,3468.6,1987,0.0,2497.39,0,False
ITEM004821,ORD00834,PROD030,1,504.05,291,0.0,90.73,0,True
ITEM004822,ORD02191,PROD018,3,904.74,434,0.0,488.56,0,False
ITEM004823,ORD02376,PROD007,4,3025.92,1449,0.0,2178.66,60,False
ITEM004824,ORD01782,PROD027,4,2343.53,1365,0.05,1687.34,60,False
ITEM004825,ORD00628,PROD011,3,1201.51,685,0.0,648.82,0,False
ITEM004826,ORD00377,PROD037,2,281.16,121,0.05,101.22,0,False
ITEM004827,ORD00090,PROD008,3,1007.3,566,0.2,543.94,40,False
ITEM004828,ORD02856,PROD011,3,1201.51,685,0.2,648.82,60,False
ITEM004829,ORD01021,PROD024,4,2463.1,1015,0.1,1773.43,100,False
ITEM004830,ORD01066,PROD030,3,504.05,291,0.0,272.19,0,False
ITEM004831,ORD01971,PROD030,2,504.05,291,0.0,181.46,0,False
ITEM004832,ORD01059,PROD015,2,4106.89,1954,0.1,1478.48,60,False
ITEM004833,ORD01518,PROD035,2,2016.46,985,0.0,725.93,60,False
ITEM004834,ORD02601,PROD039,4,3056.1,1243,0.0,2200.39,0,False
ITEM004835,ORD00124,PROD024,3,2463.1,1015,0.05,1330.07,40,False
ITEM004836,ORD02105,PROD008,1,1007.3,566,0.0,181.31,0,False
ITEM004837,ORD02854,PROD043,3,1768.37,803,0.1,954.92,0,False
ITEM004838,ORD01480,PROD042,2,3077.94,1393,0.1,1108.06,0,False
ITEM004839,ORD02283,PROD020,3,211.51,136,0.1,114.22,0,False
ITEM004840,ORD02656,PROD041,4,943.33,405,0.1,679.2,60,False
ITEM004841,ORD02440,PROD047,3,2465.74,1799,0.0,1331.5,60,False
ITEM004842,ORD01516,PROD026,4,1183.54,583,0.1,852.15,60,False
ITEM004843,ORD01855,PROD024,1,2463.1,1015,0.0,443.36,0,False
ITEM004844,ORD01367,PROD022,1,526.43,377,0.05,94.76,0,False
ITEM004845,ORD00052,PROD005,4,1420.47,774,0.0,1022.74,0,False
ITEM004846,ORD01574,PROD015,3,4106.89,1954,0.1,2217.72,0,False
ITEM004847,ORD01502,PROD036,2,1349.98,804,0.2,485.99,40,False
ITEM004848,ORD02537,PROD037,4,281.16,121,0.0,202.44,0,False
ITEM004849,ORD02053,PROD029,3,2057.71,830,0.0,1111.16,40,False
ITEM004850,ORD00632,PROD015,3,4106.89,1954,0.0,2217.72,40,False
ITEM004851,ORD01862,PROD027,3,2343.53,1365,0.0,1265.51,0,False
ITEM004852,ORD01233,PROD049,2,3236.09,1350,0.0,1164.99,40,False
ITEM004853,ORD02265,PROD008,2,1007.3,566,0.1,362.63,0,False
ITEM004854,ORD02048,PROD029,2,2057.71,830,0.0,740.78,60,False
ITEM004855,ORD00536,PROD019,4,2758.41,1345,0.0,1986.06,40,False
ITEM004856,ORD02786,PROD031,4,2693.06,1140,0.1,1939.0,0,False
ITEM004857,ORD00730,PROD009,2,798.08,513,0.0,287.31,0,False
ITEM004858,ORD01276,PROD010,4,3939.1,1578,0.0,2836.15,60,False
ITEM004859,ORD02051,PROD037,2,281.16,121,0.1,101.22,0,False
ITEM004860,ORD01026,PROD010,4,3939.1,1578,0.1,2836.15,60,False
ITEM004861,ORD02198,PROD033,3,1502.15,1017,0.0,811.16,0,False
ITEM004862,ORD02052,PROD025,2,3468.6,1987,0.0,1248.7,40,False
ITEM004863,ORD01521,PROD004,4,752.0,464,0.0,541.44,100,True
ITEM004864,ORD01895,PROD005,3,1420.47,774,0.0,767.06,40,False
ITEM004865,ORD00468,PROD023,3,2324.12,1319,0.0,1255.03,0,False
ITEM004866,ORD02118,PROD039,4,3056.1,1243,0.05,2200.39,0,False
ITEM004867,ORD00201,PROD005,3,1420.47,774,0.1,767.06,0,False
ITEM004868,ORD00308,PROD008,1,1007.3,566,0.0,181.31,40,False
ITEM004869,ORD02046,PROD017,2,877.06,671,0.05,315.74,0,False
ITEM004870,ORD00922,PROD001,2,1746.41,799,0.0,628.71,0,False
ITEM004871,ORD02340,PROD050,3,2095.72,1047,0.05,1131.69,100,False
ITEM004872,ORD02972,PROD012,4,2422.91,1356,0.05,1744.49,0,True
ITEM004873,ORD00883,PROD035,1,2016.46,985,0.15,362.96,40,False
ITEM004874,ORD00586,PROD014,4,2440.94,1093,0.0,1757.48,40,False
ITEM004875,ORD01721,PROD048,2,1070.85,862,0.0,385.51,40,False
ITEM004876,ORD00509,PROD018,3,904.74,434,0.05,488.56,0,False
ITEM004877,ORD00005,PROD010,1,3939.1,1578,0.0,709.04,0,False
ITEM004878,ORD02341,PROD015,3,4106.89,1954,0.0,2217.72,100,False
ITEM004879,ORD00360,PROD042,1,3077.94,1393,0.0,554.03,0,False
ITEM004880,ORD00214,PROD033,3,1502.15,1017,0.05,811.16,40,False
ITEM004881,ORD01460,PROD019,4,2758.41,1345,0.0,1986.06,40,False
ITEM004882,ORD00563,PROD034,2,620.24,500,0.2,223.29,0,False
ITEM004883,ORD02813,PROD045,3,840.7,384,0.0,453.98,60,False
ITEM004884,ORD00045,PROD025,3,3468.6,1987,0.0,1873.04,40,False
ITEM004885,ORD02751,PROD016,1,2282.55,1535,0.05,410.86,40,False
ITEM004886,ORD00634,PROD008,4,1007.3,566,0.0,725.25,60,False
ITEM004887,ORD01436,PROD035,4,2016.46,985,0.0,1451.85,60,False
ITEM004888,ORD01211,PROD021,1,2650.5,1088,0.0,477.09,0,False
ITEM004889,ORD01750,PROD019,4,2758.41,1345,0.0,1986.06,60,False
ITEM004890,ORD02709,PROD046,2,1641.48,815,0.1,590.93,0,False
ITEM004891,ORD02769,PROD011,3,1201.51,685,0.0,648.82,40,False
ITEM004892,ORD00594,PROD044,1,1806.4,786,0.15,325.15,0,False
ITEM004893,ORD01425,PROD011,4,1201.51,685,0.1,865.09,0,False
ITEM004894,ORD02294,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM004895,ORD01927,PROD022,2,526.43,377,0.0,189.52,0,False
ITEM004896,ORD00857,PROD021,4,2650.5,1088,0.0,1908.36,0,False
ITEM004897,ORD01893,PROD027,4,2343.53,1365,0.0,1687.34,40,False
ITEM004898,ORD00552,PROD018,1,904.74,434,0.05,162.85,0,False
ITEM004899,ORD00043,PROD042,4,3077.94,1393,0.0,2216.12,60,False
ITEM004900,ORD02889,PROD048,1,1070.85,862,0.15,192.75,0,False
ITEM004901,ORD00179,PROD040,3,445.33,309,0.0,240.48,0,False
ITEM004902,ORD01481,PROD038,2,1040.09,573,0.0,374.43,0,False
ITEM004903,ORD02583,PROD030,1,504.05,291,0.0,90.73,0,False
ITEM004904,ORD00607,PROD045,2,840.7,384,0.0,302.65,0,False
ITEM004905,ORD00672,PROD047,3,2465.74,1799,0.1,1331.5,100,False
ITEM004906,ORD00927,PROD045,4,840.7,384,0.05,605.31,0,False
ITEM004907,ORD00017,PROD033,1,1502.15,1017,0.0,270.39,60,False
ITEM004908,ORD01136,PROD021,4,2650.5,1088,0.15,1908.36,0,False
ITEM004909,ORD01639,PROD002,2,673.88,547,0.1,242.6,60,False
ITEM004910,ORD02874,PROD013,1,1902.92,1347,0.1,342.53,0,False
ITEM004911,ORD02595,PROD002,3,673.88,547,0.1,363.9,100,False
ITEM004912,ORD01054,PROD043,3,1768.37,803,0.05,954.92,0,False
ITEM004913,ORD01216,PROD045,4,840.7,384,0.05,605.31,0,False
ITEM004914,ORD02485,PROD031,3,2693.06,1140,0.0,1454.25,40,False
ITEM004915,ORD02227,PROD010,3,3939.1,1578,0.0,2127.11,40,False
ITEM004916,ORD00616,PROD023,4,2324.12,1319,0.05,1673.37,0,False
ITEM004917,ORD02725,PROD022,4,526.43,377,0.15,379.03,0,True
ITEM004918,ORD02682,PROD047,1,2465.74,1799,0.05,443.83,60,False
ITEM004919,ORD02850,PROD029,1,2057.71,830,0.15,370.39,0,False
ITEM004920,ORD00312,PROD033,4,1502.15,1017,0.0,1081.54,0,False
ITEM004921,ORD02073,PROD031,2,2693.06,1140,0.05,969.5,40,False
ITEM004922,ORD02419,PROD014,2,2440.94,1093,0.05,878.74,40,False
ITEM004923,ORD00525,PROD010,1,3939.1,1578,0.05,709.04,0,False
ITEM004924,ORD02278,PROD018,1,904.74,434,0.05,162.85,40,False
ITEM004925,ORD01474,PROD011,4,1201.51,685,0.0,865.09,0,False
ITEM004926,ORD02426,PROD039,2,3056.1,1243,0.0,1100.2,0,False
ITEM004927,ORD00888,PROD047,4,2465.74,1799,0.2,1775.33,0,False
ITEM004928,ORD01925,PROD003,1,1173.47,955,0.0,211.22,100,False
ITEM004929,ORD02008,PROD002,3,673.88,547,0.0,363.9,0,False
ITEM004930,ORD00462,PROD008,3,1007.3,566,0.0,543.94,0,False
ITEM004931,ORD02413,PROD031,3,2693.06,1140,0.0,1454.25,40,False
ITEM004932,ORD02152,PROD008,4,1007.3,566,0.1,725.25,0,False
ITEM004933,ORD00428,PROD043,2,1768.37,803,0.1,636.61,40,True
ITEM004934,ORD00469,PROD048,1,1070.85,862,0.15,192.75,100,False
ITEM004935,ORD01015,PROD002,2,673.88,547,0.0,242.6,100,False
ITEM004936,ORD01605,PROD022,2,526.43,377,0.05,189.52,0,False
ITEM004937,ORD00870,PROD005,1,1420.47,774,0.15,255.69,40,True
ITEM004938,ORD02818,PROD007,2,3025.92,1449,0.2,1089.33,100,False
ITEM004939,ORD02728,PROD020,3,211.51,136,0.2,114.22,0,False
ITEM004940,ORD02853,PROD028,1,2252.23,1447,0.1,405.4,0,False
ITEM004941,ORD00886,PROD013,3,1902.92,1347,0.0,1027.58,0,False
ITEM004942,ORD02609,PROD002,4,673.88,547,0.0,485.2,0,False
ITEM004943,ORD01274,PROD032,3,933.84,623,0.1,504.27,100,False
ITEM004944,ORD00331,PROD026,4,1183.54,583,0.1,852.15,60,False
ITEM004945,ORD01956,PROD003,4,1173.47,955,0.1,844.9,0,False
ITEM004946,ORD00587,PROD041,1,943.33,405,0.0,169.8,60,False
ITEM004947,ORD00201,PROD042,3,3077.94,1393,0.05,1662.09,0,False
ITEM004948,ORD00454,PROD013,3,1902.92,1347,0.0,1027.58,60,False
ITEM004949,ORD00826,PROD021,3,2650.5,1088,0.0,1431.27,0,False
ITEM004950,ORD00111,PROD045,1,840.7,384,0.0,151.33,0,True
ITEM004951,ORD02912,PROD037,4,281.16,121,0.15,202.44,0,False
ITEM004952,ORD00908,PROD023,4,2324.12,1319,0.0,1673.37,40,False
ITEM004953,ORD01773,PROD007,4,3025.92,1449,0.05,2178.66,0,False
ITEM004954,ORD01568,PROD017,1,877.06,671,0.0,157.87,0,False
ITEM004955,ORD01233,PROD028,1,2252.23,1447,0.05,405.4,100,False
ITEM004956,ORD02081,PROD047,2,2465.74,1799,0.05,887.67,100,False
ITEM004957,ORD00555,PROD030,3,504.05,291,0.15,272.19,40,False
ITEM004958,ORD01904,PROD005,4,1420.47,774,0.0,1022.74,60,False
ITEM004959,ORD00107,PROD024,2,2463.1,1015,0.0,886.72,100,False
ITEM004960,ORD02274,PROD007,2,3025.92,1449,0.1,1089.33,40,False
ITEM004961,ORD02535,PROD034,3,620.24,500,0.0,334.93,40,False
ITEM004962,ORD02227,PROD050,1,2095.72,1047,0.0,377.23,60,False
ITEM004963,ORD01394,PROD042,2,3077.94,1393,0.05,1108.06,40,False
ITEM004964,ORD02685,PROD033,1,1502.15,1017,0.05,270.39,0,False
ITEM004965,ORD02836,PROD027,1,2343.53,1365,0.0,421.84,0,False
ITEM004966,ORD00167,PROD014,3,2440.94,1093,0.0,1318.11,0,False
ITEM004967,ORD02711,PROD019,2,2758.41,1345,0.1,993.03,100,False
ITEM004968,ORD02348,PROD048,4,1070.85,862,0.05,771.01,40,False
ITEM004969,ORD01405,PROD038,2,1040.09,573,0.0,374.43,60,False
ITEM004970,ORD02083,PROD012,4,2422.91,1356,0.0,1744.49,60,False
ITEM004971,ORD02455,PROD003,4,1173.47,955,0.05,844.9,0,True
ITEM004972,ORD01526,PROD007,1,3025.92,1449,0.0,544.67,60,False
ITEM004973,ORD00314,PROD035,4,2016.46,985,0.1,1451.85,0,False
ITEM004974,ORD00816,PROD025,3,3468.6,1987,0.05,1873.04,0,False
ITEM004975,ORD00743,PROD049,2,3236.09,1350,0.0,1164.99,60,False
ITEM004976,ORD02775,PROD015,1,4106.89,1954,0.15,739.24,40,False
ITEM004977,ORD00826,PROD019,1,2758.41,1345,0.0,496.51,60,False
ITEM004978,ORD01125,PROD019,4,2758.41,1345,0.0,1986.06,0,False
ITEM004979,ORD00569,PROD023,1,2324.12,1319,0.05,418.34,60,False
ITEM004980,ORD01239,PROD011,3,1201.51,685,0.05,648.82,0,False
ITEM004981,ORD01959,PROD021,3,2650.5,1088,0.0,1431.27,40,False
ITEM004982,ORD02624,PROD034,1,620.24,500,0.0,111.64,0,False
ITEM004983,ORD02110,PROD039,1,3056.1,1243,0.0,550.1,40,False
ITEM004984,ORD00369,PROD007,3,3025.92,1449,0.0,1634.0,0,False
ITEM004985,ORD01392,PROD042,4,3077.94,1393,0.1,2216.12,0,False
