order_id,order_date,customer_id,payment_status,fulfillment_status,channel
ORD01239,2024-07-24,CUST0458,Paid,Shipped,Amazon Ads
ORD01240,2023-09-04,CUST0071,Paid,Shipped,Instagram
ORD01241,2024-10-01,CUST0493,Paid,Shipped,Email
ORD01242,2024-06-20,CUST0180,Paid,Shipped,Email
ORD01243,2023-05-11,CUST0124,Paid,Shipped,Email
ORD01244,2023-12-19,CUST0381,Paid,Shipped,Amazon Ads
ORD01245,2023-07-15,CUST0293,Paid,Shipped,Email
ORD01246,2024-10-27,CUST0285,Paid,Shipped,Google Ads
ORD01247,2024-01-17,CUST0195,Paid,Shipped,Instagram
ORD01248,2024-10-06,CUST0399,Paid,Shipped,Email
ORD01249,2023-08-15,CUST0228,Paid,Delivered,Amazon Ads
ORD01250,2024-12-01,CUST0431,Paid,Shipped,Instagram
ORD01251,2024-04-20,CUST0430,Failed,Shipped,Email
ORD01252,2024-04-21,CUST0436,Paid,Shipped,Flipkart Ads
ORD01253,2023-09-22,CUST0275,Paid,Shipped,Email
ORD01254,2024-01-07,CUST0461,Paid,Shipped,Direct
ORD01255,2024-04-30,CUST0106,Paid,Shipped,Google Ads
ORD01256,2024-03-09,CUST0021,Paid,Shipped,Instagram
ORD01257,2024-10-07,CUST0064,Paid,Shipped,Google Ads
ORD01258,2023-07-30,CUST0165,Failed,Delivered,Flipkart Ads
ORD01259,2024-07-25,CUST0027,Paid,Shipped,Flipkart Ads
ORD01260,2024-01-12,CUST0311,Paid,Shipped,Direct
ORD01261,2024-01-30,CUST0500,Paid,Shipped,Google Ads
ORD01262,2024-03-25,CUST0285,Paid,Delivered,Instagram
ORD01263,2023-12-30,CUST0148,Paid,Shipped,Flipkart Ads
ORD01264,2024-04-01,CUST0281,Paid,Shipped,Flipkart Ads
ORD01265,2024-12-25,CUST0326,Paid,Shipped,Email
ORD01266,2024-12-28,CUST0319,Paid,Shipped,Direct
ORD01267,2023-08-14,CUST0164,Failed,Shipped,Amazon Ads
ORD01268,2023-05-11,CUST0386,Paid,Shipped,Flipkart Ads
ORD01269,2024-08-10,CUST0406,Paid,Shipped,Instagram
ORD01270,2024-04-20,CUST0224,Pending,Shipped,Instagram
ORD01271,2023-10-04,CUST0272,Paid,Delivered,Email
ORD01272,2023-06-05,CUST0146,Paid,Shipped,Instagram
ORD01273,2023-08-06,CUST0453,Paid,Shipped,Email
ORD01274,2023-07-09,CUST0438,Paid,Shipped,Flipkart Ads
ORD01275,2024-02-21,CUST0356,Paid,Shipped,Flipkart Ads
ORD01276,2024-11-05,CUST0030,Paid,Shipped,Flipkart Ads
ORD01277,2024-11-22,CUST0045,Paid,Shipped,Flipkart Ads
ORD01278,2024-06-29,CUST0275,Paid,Shipped,Amazon Ads
ORD01279,2023-02-10,CUST0471,Paid,Shipped,Direct
ORD01280,2023-11-03,CUST0034,Paid,Shipped,Direct
ORD01281,2023-12-04,CUST0141,Paid,Shipped,Amazon Ads
ORD01282,2023-11-10,CUST0427,Paid,Shipped,Flipkart Ads
ORD01283,2023-03-16,CUST0318,Paid,Shipped,Instagram
ORD01284,2023-10-06,CUST0374,Paid,Shipped,Email
ORD01285,2023-06-25,CUST0221,Paid,Shipped,Direct
ORD01286,2024-10-23,CUST0356,Paid,Shipped,Google Ads
ORD01287,2023-09-30,CUST0022,Paid,Delivered,Email
ORD01288,2024-09-11,CUST0180,Paid,Shipped,Google Ads
ORD01289,2024-10-12,CUST0436,Paid,Shipped,Google Ads
ORD01290,2023-10-16,CUST0367,Paid,Shipped,Flipkart Ads
ORD01291,2024-12-24,CUST0420,Paid,Shipped,Google Ads
ORD01292,2023-09-29,CUST0329,Paid,Shipped,Flipkart Ads
ORD01293,2023-03-07,CUST0231,Paid,Shipped,Amazon Ads
ORD01294,2024-04-27,CUST0499,Paid,Shipped,Instagram
ORD01295,2023-09-05,CUST0403,Paid,Returned,Google Ads
ORD01296,2023-06-05,CUST0038,Paid,Shipped,Instagram
ORD01297,2023-02-16,CUST0070,Paid,Shipped,Flipkart Ads
ORD01298,2024-03-29,CUST0116,Paid,Returned,Google Ads
ORD01299,2023-07-20,CUST0239,Paid,Delivered,Email
ORD01300,2024-10-21,CUST0335,Paid,Shipped,Amazon Ads
ORD01301,2023-05-04,CUST0441,Paid,Shipped,Direct
ORD01302,2023-01-01,CUST0148,Failed,Delivered,Amazon Ads
ORD01303,2024-10-01,CUST0009,Paid,Shipped,Google Ads
ORD01304,2023-07-10,CUST0288,Paid,Shipped,Amazon Ads
ORD01305,2024-08-01,CUST0388,Paid,Delivered,Direct
ORD01306,2024-05-30,CUST0050,Pending,Shipped,Email
ORD01307,2024-03-17,CUST0338,Paid,Shipped,Instagram
ORD01308,2023-05-23,CUST0005,Pending,Shipped,Email
ORD01309,2023-07-10,CUST0404,Paid,Shipped,Amazon Ads
ORD01310,2024-06-16,CUST0343,Paid,Delivered,Direct
ORD01311,2023-08-15,CUST0126,Paid,Shipped,Instagram
ORD01312,2023-11-09,CUST0075,Paid,Delivered,Direct
ORD01313,2024-09-20,CUST0165,Paid,Shipped,Email
ORD01314,2023-10-29,CUST0278,Paid,Shipped,Flipkart Ads
ORD01315,2024-10-15,CUST0442,Pending,Shipped,Flipkart Ads
ORD01316,2024-04-04,CUST0324,Paid,Shipped,Instagram
ORD01317,2024-02-05,CUST0477,Paid,Delivered,Instagram
ORD01318,2024-07-04,CUST0300,Paid,Shipped,Instagram
ORD01319,2024-01-28,CUST0290,Paid,Shipped,Flipkart Ads
ORD01320,2023-07-26,CUST0077,Paid,Shipped,Email
ORD01321,2023-07-29,CUST0298,Paid,Shipped,Instagram
ORD01322,2023-04-25,CUST0137,Paid,Shipped,Flipkart Ads
ORD01323,2024-10-07,CUST0106,Pending,Shipped,Instagram
ORD01324,2023-09-08,CUST0095,Paid,Shipped,Instagram
ORD01325,2023-08-07,CUST0135,Paid,Shipped,Direct
ORD01326,2024-02-11,CUST0068,Paid,Shipped,Instagram
ORD01327,2024-03-18,CUST0147,Paid,Shipped,Flipkart Ads
ORD01328,2024-08-25,CUST0490,Paid,Shipped,Email
ORD01329,2023-12-20,CUST0478,Paid,Shipped,Flipkart Ads
ORD01330,2024-07-11,CUST0159,Paid,Shipped,Flipkart Ads
ORD01331,2024-07-03,CUST0384,Paid,Shipped,Instagram
ORD01332,2023-05-22,CUST0163,Paid,Shipped,Direct
ORD01333,2024-09-03,CUST0441,Paid,Delivered,Google Ads
ORD01334,2024-05-15,CUST0341,Paid,Shipped,Google Ads
ORD01335,2024-12-02,CUST0189,Paid,Shipped,Google Ads
ORD01336,2024-06-30,CUST0415,Pending,Shipped,Flipkart Ads
ORD01337,2024-10-20,CUST0339,Paid,Shipped,Instagram
ORD01338,2024-06-25,CUST0095,Paid,Shipped,Google Ads
ORD01339,2024-05-21,CUST0181,Paid,Shipped,Amazon Ads
ORD01340,2024-08-18,CUST0288,Paid,Shipped,Amazon Ads
ORD01341,2023-10-08,CUST0322,Paid,Shipped,Amazon Ads
ORD01342,2024-02-28,CUST0187,Paid,Shipped,Email
ORD01343,2023-09-27,CUST0372,Paid,Shipped,Instagram
ORD01344,2023-06-03,CUST0138,Failed,Shipped,Flipkart Ads
ORD01345,2024-09-05,CUST0130,Paid,Shipped,Flipkart Ads
ORD01346,2024-12-27,CUST0194,Paid,Shipped,Instagram
ORD01347,2024-10-23,CUST0316,Paid,Shipped,Direct
ORD01348,2023-03-24,CUST0472,Paid,Shipped,Direct
ORD01349,2024-09-13,CUST0273,Paid,Shipped,Email
ORD01350,2024-03-01,CUST0352,Paid,Shipped,Instagram
ORD01351,2023-10-02,CUST0144,Paid,Delivered,Direct
ORD01352,2024-12-13,CUST0016,Paid,Shipped,Email
ORD01353,2023-10-11,CUST0302,Paid,Shipped,Google Ads
ORD01354,2023-06-22,CUST0423,Paid,Shipped,Google Ads
ORD01355,2023-11-23,CUST0245,Paid,Shipped,Email
ORD01356,2024-12-18,CUST0415,Paid,Shipped,Instagram
ORD01357,2023-03-04,CUST0107,Paid,Shipped,Google Ads
ORD01358,2023-03-14,CUST0088,Paid,Shipped,Instagram
ORD01359,2024-09-27,CUST0129,Paid,Delivered,Direct
ORD01360,2024-01-10,CUST0395,Paid,Shipped,Google Ads
ORD01361,2024-09-24,CUST0375,Paid,Shipped,Direct
ORD01362,2024-05-22,CUST0341,Paid,Delivered,Instagram
ORD01363,2024-02-02,CUST0004,Paid,Shipped,Instagram
ORD01364,2023-04-30,CUST0327,Paid,Delivered,Amazon Ads
ORD01365,2024-03-12,CUST0410,Paid,Shipped,Email
ORD01366,2024-11-06,CUST0367,Pending,Shipped,Flipkart Ads
ORD01367,2024-04-09,CUST0306,Paid,Returned,Email
ORD01368,2023-10-13,CUST0396,Failed,Shipped,Instagram
ORD01369,2023-09-22,CUST0095,Paid,Shipped,Instagram
ORD01370,2023-11-16,CUST0209,Paid,Shipped,Email
ORD01371,2024-11-03,CUST0225,Paid,Shipped,Instagram
ORD01372,2024-01-11,CUST0459,Paid,Shipped,Direct
ORD01373,2023-03-30,CUST0348,Paid,Shipped,Google Ads
ORD01374,2024-10-15,CUST0480,Pending,Shipped,Instagram
ORD01375,2023-07-22,CUST0321,Paid,Shipped,Email
ORD01376,2023-11-30,CUST0047,Paid,Shipped,Email
ORD01377,2023-08-10,CUST0476,Paid,Returned,Email
ORD01378,2023-02-10,CUST0181,Paid,Shipped,Amazon Ads
ORD01379,2024-12-08,CUST0106,Pending,Shipped,Direct
ORD01380,2023-03-09,CUST0199,Paid,Shipped,Direct
ORD01381,2024-05-28,CUST0386,Paid,Shipped,Amazon Ads
ORD01382,2024-09-28,CUST0106,Paid,Shipped,Direct
ORD01383,2024-09-13,CUST0280,Paid,Shipped,Amazon Ads
ORD01384,2024-08-20,CUST0260,Pending,Delivered,Direct
ORD01385,2024-09-23,CUST0108,Paid,Returned,Amazon Ads
ORD01386,2023-05-07,CUST0019,Paid,Shipped,Amazon Ads
ORD01387,2023-09-12,CUST0410,Paid,Shipped,Direct
ORD01388,2024-11-25,CUST0459,Paid,Returned,Amazon Ads
ORD01389,2023-01-16,CUST0296,Paid,Delivered,Direct
ORD01390,2024-04-21,CUST0306,Paid,Shipped,Amazon Ads
ORD01391,2023-03-03,CUST0171,Paid,Delivered,Email
ORD01392,2024-03-07,CUST0331,Paid,Delivered,Flipkart Ads
ORD01393,2024-10-31,CUST0493,Paid,Delivered,Direct
ORD01394,2023-09-25,CUST0195,Paid,Delivered,Amazon Ads
ORD01395,2023-02-04,CUST0012,Paid,Shipped,Email
ORD01396,2024-07-29,CUST0195,Paid,Shipped,Flipkart Ads
ORD01397,2024-05-08,CUST0490,Paid,Shipped,Amazon Ads
ORD01398,2024-07-15,CUST0283,Paid,Shipped,Flipkart Ads
ORD01399,2024-04-13,CUST0369,Paid,Shipped,Direct
ORD01400,2024-10-22,CUST0182,Paid,Returned,Flipkart Ads
ORD01401,2023-11-21,CUST0450,Pending,Shipped,Google Ads
ORD01402,2023-10-31,CUST0305,Paid,Shipped,Instagram
ORD01403,2023-10-03,CUST0144,Failed,Shipped,Google Ads
ORD01404,2024-11-14,CUST0386,Paid,Shipped,Direct
ORD01405,2023-07-20,CUST0316,Paid,Shipped,Direct
ORD01406,2024-03-20,CUST0182,Paid,Shipped,Flipkart Ads
ORD01407,2023-11-20,CUST0030,Paid,Shipped,Email
ORD01408,2023-02-04,CUST0084,Paid,Shipped,Amazon Ads
ORD01409,2024-04-26,CUST0166,Paid,Shipped,Instagram
ORD01410,2024-12-28,CUST0284,Paid,Shipped,Amazon Ads
ORD01411,2024-04-24,CUST0281,Paid,Shipped,Email
ORD01412,2023-03-06,CUST0096,Paid,Shipped,Direct
ORD01413,2023-01-08,CUST0381,Paid,Shipped,Instagram
ORD01414,2023-10-28,CUST0266,Paid,Shipped,Google Ads
ORD01415,2023-12-09,CUST0444,Paid,Shipped,Direct
ORD01416,2024-03-06,CUST0298,Paid,Shipped,Direct
ORD01417,2024-02-28,CUST0296,Paid,Delivered,Flipkart Ads
ORD01418,2023-11-28,CUST0225,Paid,Shipped,Email
ORD01419,2024-03-13,CUST0333,Paid,Shipped,Flipkart Ads
ORD01420,2024-08-10,CUST0361,Paid,Shipped,Flipkart Ads
ORD01421,2023-06-23,CUST0374,Paid,Shipped,Amazon Ads
ORD01422,2024-07-12,CUST0042,Paid,Shipped,Direct
ORD01423,2024-06-10,CUST0303,Paid,Delivered,Email
ORD01424,2024-10-20,CUST0421,Paid,Shipped,Flipkart Ads
ORD01425,2023-01-26,CUST0246,Paid,Shipped,Google Ads
ORD01426,2024-08-27,CUST0208,Paid,Shipped,Instagram
ORD01427,2024-02-10,CUST0237,Paid,Delivered,Email
ORD01428,2023-08-20,CUST0022,Paid,Shipped,Amazon Ads
ORD01429,2024-06-16,CUST0185,Paid,Shipped,Email
ORD01430,2024-07-03,CUST0468,Paid,Shipped,Direct
ORD01431,2024-05-19,CUST0242,Paid,Shipped,Amazon Ads
ORD01432,2024-10-30,CUST0363,Paid,Returned,Instagram
ORD01433,2023-06-28,CUST0283,Paid,Shipped,Google Ads
ORD01434,2023-05-12,CUST0041,Paid,Shipped,Flipkart Ads
ORD01435,2024-03-30,CUST0336,Paid,Returned,Email
ORD01436,2023-12-14,CUST0162,Paid,Delivered,Amazon Ads
ORD01437,2024-06-23,CUST0160,Paid,Shipped,Instagram
ORD01438,2024-02-10,CUST0474,Paid,Delivered,Flipkart Ads
ORD01439,2023-03-17,CUST0089,Paid,Shipped,Instagram
ORD01440,2024-08-01,CUST0322,Failed,Shipped,Google Ads
ORD01441,2024-05-06,CUST0012,Paid,Delivered,Flipkart Ads
ORD01442,2023-07-13,CUST0424,Paid,Shipped,Flipkart Ads
ORD01443,2023-06-11,CUST0073,Paid,Shipped,Flipkart Ads
ORD01444,2023-12-13,CUST0076,Paid,Shipped,Amazon Ads
ORD01445,2023-12-27,CUST0346,Paid,Shipped,Flipkart Ads
ORD01446,2024-08-06,CUST0201,Paid,Shipped,Instagram
ORD01447,2023-03-28,CUST0010,Paid,Shipped,Amazon Ads
ORD01448,2023-09-19,CUST0352,Pending,Shipped,Flipkart Ads
ORD01449,2023-08-02,CUST0226,Paid,Shipped,Instagram
ORD01450,2024-10-26,CUST0176,Paid,Shipped,Instagram
ORD01451,2024-12-22,CUST0276,Paid,Delivered,Email
ORD01452,2024-07-26,CUST0039,Paid,Shipped,Instagram
ORD01453,2023-09-19,CUST0060,Paid,Shipped,Direct
ORD01454,2024-12-30,CUST0066,Paid,Shipped,Google Ads
ORD01455,2023-10-10,CUST0321,Paid,Shipped,Flipkart Ads
ORD01456,2024-10-09,CUST0435,Paid,Delivered,Flipkart Ads
ORD01457,2024-04-11,CUST0124,Paid,Shipped,Flipkart Ads
ORD01458,2024-01-15,CUST0164,Paid,Shipped,Instagram
ORD01459,2023-12-28,CUST0408,Failed,Shipped,Instagram
ORD01460,2024-03-24,CUST0411,Paid,Shipped,Flipkart Ads
ORD01461,2024-03-16,CUST0386,Paid,Shipped,Direct
ORD01462,2023-04-03,CUST0159,Paid,Delivered,Amazon Ads
ORD01463,2024-09-12,CUST0057,Paid,Shipped,Amazon Ads
ORD01464,2024-02-28,CUST0078,Paid,Shipped,Google Ads
ORD01465,2023-05-22,CUST0194,Paid,Shipped,Email
ORD01466,2023-10-18,CUST0285,Pending,Shipped,Google Ads
ORD01467,2024-03-07,CUST0015,Pending,Shipped,Flipkart Ads
ORD01468,2024-11-19,CUST0012,Paid,Shipped,Flipkart Ads
ORD01469,2024-10-14,CUST0101,Paid,Shipped,Flipkart Ads
ORD01470,2024-12-01,CUST0156,Paid,Shipped,Email
ORD01471,2023-02-18,CUST0340,Pending,Shipped,Instagram
ORD01472,2023-10-29,CUST0125,Paid,Shipped,Email
ORD01473,2023-07-09,CUST0359,Paid,Shipped,Google Ads
ORD01474,2023-05-16,CUST0280,Paid,Shipped,Instagram
ORD01475,2024-07-08,CUST0405,Paid,Delivered,Instagram
ORD01476,2024-02-08,CUST0394,Paid,Delivered,Google Ads
ORD01477,2024-08-24,CUST0110,Paid,Shipped,Instagram
ORD01478,2023-12-07,CUST0334,Paid,Shipped,Amazon Ads
ORD01479,2024-12-04,CUST0357,Pending,Shipped,Google Ads
ORD01480,2023-11-14,CUST0146,Paid,Shipped,Google Ads
ORD01481,2024-09-09,CUST0216,Paid,Delivered,Amazon Ads
ORD01482,2023-12-29,CUST0398,Paid,Shipped,Email
ORD01483,2024-01-17,CUST0162,Paid,Shipped,Email
ORD01484,2023-08-21,CUST0128,Paid,Shipped,Email
ORD01485,2023-12-10,CUST0314,Paid,Shipped,Instagram
ORD01486,2024-07-02,CUST0332,Paid,Shipped,Amazon Ads
ORD01487,2024-07-06,CUST0150,Pending,Delivered,Google Ads
ORD01488,2024-06-12,CUST0454,Paid,Shipped,Google Ads
ORD01489,2024-07-24,CUST0036,Paid,Shipped,Google Ads
ORD01490,2023-07-02,CUST0173,Paid,Shipped,Instagram
ORD01491,2023-02-10,CUST0420,Paid,Returned,Instagram
ORD01492,2024-07-04,CUST0022,Paid,Shipped,Direct
ORD01493,2024-02-01,CUST0206,Paid,Shipped,Email
ORD01494,2024-12-04,CUST0127,Paid,Shipped,Direct
ORD01495,2024-05-08,CUST0336,Paid,Delivered,Direct
ORD01496,2024-10-20,CUST0445,Failed,Delivered,Instagram
ORD01497,2023-11-29,CUST0356,Paid,Shipped,Email
ORD01498,2023-05-07,CUST0440,Paid,Shipped,Email
ORD01499,2024-07-11,CUST0217,Paid,Shipped,Google Ads
ORD01500,2024-07-10,CUST0096,Paid,Shipped,Instagram
ORD01501,2023-01-01,CUST0417,Paid,Shipped,Email
ORD01502,2023-06-17,CUST0429,Paid,Shipped,Direct
ORD01503,2024-09-11,CUST0164,Paid,Shipped,Amazon Ads
ORD01504,2023-01-19,CUST0148,Paid,Shipped,Amazon Ads
ORD01505,2023-11-28,CUST0018,Paid,Shipped,Instagram
ORD01506,2024-08-06,CUST0294,Paid,Shipped,Google Ads
ORD01507,2024-03-31,CUST0195,Paid,Shipped,Google Ads
ORD01508,2023-04-19,CUST0151,Pending,Shipped,Email
ORD01509,2023-09-25,CUST0480,Paid,Shipped,Instagram
ORD01510,2024-03-20,CUST0365,Paid,Shipped,Amazon Ads
ORD01511,2023-08-28,CUST0123,Paid,Delivered,Direct
ORD01512,2023-10-28,CUST0400,Paid,Shipped,Email
ORD01513,2024-08-24,CUST0187,Pending,Shipped,Direct
ORD01514,2023-04-13,CUST0453,Paid,Shipped,Email
ORD01515,2023-09-07,CUST0452,Paid,Shipped,Flipkart Ads
ORD01516,2024-03-28,CUST0149,Paid,Shipped,Direct
ORD01517,2024-06-03,CUST0104,Paid,Shipped,Instagram
ORD01518,2023-06-02,CUST0243,Paid,Shipped,Direct
ORD01519,2023-06-23,CUST0462,Paid,Shipped,Direct
ORD01520,2023-12-09,CUST0231,Paid,Shipped,Email
ORD01521,2024-10-31,CUST0479,Paid,Shipped,Amazon Ads
ORD01522,2024-03-06,CUST0206,Paid,Shipped,Flipkart Ads
ORD01523,2024-12-27,CUST0198,Paid,Shipped,Direct
ORD01524,2024-11-19,CUST0396,Paid,Delivered,Amazon Ads
ORD01525,2024-11-17,CUST0400,Paid,Shipped,Google Ads
ORD01526,2024-10-19,CUST0337,Paid,Shipped,Flipkart Ads
ORD01527,2023-11-20,CUST0493,Paid,Shipped,Flipkart Ads
ORD01528,2024-11-03,CUST0087,Paid,Delivered,Email
ORD01529,2024-09-30,CUST0142,Paid,Shipped,Direct
ORD01530,2024-02-24,CUST0317,Paid,Shipped,Google Ads
ORD01531,2024-08-16,CUST0199,Paid,Shipped,Email
ORD01532,2024-04-29,CUST0046,Paid,Shipped,Instagram
ORD01533,2024-10-20,CUST0288,Paid,Returned,Amazon Ads
ORD01534,2024-02-16,CUST0015,Paid,Shipped,Amazon Ads
ORD01535,2023-03-25,CUST0044,Paid,Returned,Email
ORD01536,2023-04-23,CUST0401,Paid,Shipped,Amazon Ads
ORD01537,2023-11-28,CUST0169,Paid,Shipped,Direct
ORD01538,2024-01-13,CUST0310,Paid,Shipped,Amazon Ads
ORD01539,2024-10-16,CUST0495,Paid,Shipped,Direct
ORD01540,2023-02-10,CUST0044,Paid,Delivered,Instagram
ORD01541,2023-04-15,CUST0098,Paid,Shipped,Google Ads
ORD01542,2023-07-21,CUST0261,Paid,Shipped,Flipkart Ads
ORD01543,2024-03-25,CUST0109,Paid,Returned,Email
ORD01544,2023-09-23,CUST0283,Paid,Shipped,Email
ORD01545,2023-07-29,CUST0372,Paid,Shipped,Direct
ORD01546,2024-07-16,CUST0343,Paid,Shipped,Instagram
ORD01547,2023-04-28,CUST0104,Pending,Shipped,Instagram
ORD01548,2024-12-13,CUST0256,Paid,Shipped,Flipkart Ads
ORD01549,2024-01-12,CUST0379,Paid,Shipped,Google Ads
ORD01550,2024-07-04,CUST0206,Paid,Shipped,Email
ORD01551,2024-06-23,CUST0335,Paid,Shipped,Direct
ORD01552,2023-03-25,CUST0043,Paid,Shipped,Instagram
ORD01553,2024-03-29,CUST0353,Paid,Returned,Email
ORD01554,2024-10-28,CUST0245,Paid,Shipped,Direct
ORD01555,2024-09-20,CUST0287,Failed,Shipped,Amazon Ads
ORD01556,2024-05-28,CUST0355,Paid,Shipped,Email
ORD01557,2024-08-27,CUST0273,Paid,Shipped,Google Ads
ORD01558,2024-11-08,CUST0476,Paid,Shipped,Direct
ORD01559,2024-01-22,CUST0083,Paid,Shipped,Google Ads
ORD01560,2023-12-16,CUST0110,Paid,Delivered,Email
ORD01561,2023-10-23,CUST0438,Paid,Shipped,Amazon Ads
ORD01562,2023-09-15,CUST0190,Paid,Shipped,Google Ads
ORD01563,2023-03-22,CUST0471,Paid,Shipped,Instagram
ORD01564,2023-09-25,CUST0288,Paid,Shipped,Direct
ORD01565,2024-02-23,CUST0424,Paid,Shipped,Email
ORD01566,2023-08-23,CUST0397,Paid,Delivered,Amazon Ads
ORD01567,2023-11-07,CUST0251,Paid,Shipped,Instagram
ORD01568,2023-12-23,CUST0212,Paid,Returned,Email
ORD01569,2023-08-01,CUST0291,Failed,Shipped,Amazon Ads
ORD01570,2024-07-27,CUST0133,Paid,Shipped,Instagram
ORD01571,2023-02-18,CUST0201,Paid,Shipped,Google Ads
ORD01572,2023-05-07,CUST0285,Pending,Shipped,Email
ORD01573,2023-08-11,CUST0326,Paid,Shipped,Email
ORD01574,2023-10-06,CUST0409,Paid,Shipped,Google Ads
ORD01575,2024-02-12,CUST0095,Paid,Shipped,Flipkart Ads
ORD01576,2024-05-19,CUST0278,Paid,Shipped,Instagram
ORD01577,2023-10-21,CUST0450,Paid,Shipped,Google Ads
ORD01578,2023-10-04,CUST0429,Pending,Delivered,Email
ORD01579,2024-03-13,CUST0325,Paid,Shipped,Instagram
ORD01580,2023-04-17,CUST0219,Paid,Shipped,Instagram
ORD01581,2024-10-19,CUST0089,Paid,Shipped,Flipkart Ads
ORD01582,2024-02-24,CUST0072,Paid,Shipped,Email
ORD01583,2024-09-02,CUST0247,Paid,Shipped,Amazon Ads
ORD01584,2024-03-04,CUST0129,Paid,Shipped,Flipkart Ads
ORD01585,2024-01-10,CUST0212,Paid,Shipped,Flipkart Ads
ORD01586,2023-03-14,CUST0428,Paid,Shipped,Amazon Ads
ORD01587,2024-09-25,CUST0343,Paid,Shipped,Amazon Ads
ORD01588,2023-01-30,CUST0096,Paid,Shipped,Flipkart Ads
ORD01589,2023-07-07,CUST0075,Paid,Shipped,Instagram
ORD01590,2023-12-30,CUST0423,Paid,Shipped,Google Ads
ORD01591,2024-03-26,CUST0495,Paid,Shipped,Google Ads
ORD01592,2023-07-14,CUST0054,Paid,Shipped,Flipkart Ads
ORD01593,2023-06-05,CUST0344,Failed,Shipped,Instagram
ORD01594,2023-06-21,CUST0459,Paid,Shipped,Amazon Ads
ORD01595,2023-02-10,CUST0413,Paid,Shipped,Direct
ORD01596,2023-03-04,CUST0054,Paid,Shipped,Flipkart Ads
ORD01597,2023-01-23,CUST0218,Paid,Shipped,Email
ORD01598,2023-12-26,CUST0016,Paid,Shipped,Instagram
ORD01599,2023-03-16,CUST0099,Paid,Shipped,Email
ORD01600,2024-07-13,CUST0020,Paid,Shipped,Email
ORD01601,2024-11-02,CUST0046,Paid,Shipped,Flipkart Ads
ORD01602,2023-04-28,CUST0451,Paid,Shipped,Instagram
ORD01603,2024-09-03,CUST0193,Paid,Delivered,Email
ORD01604,2024-01-15,CUST0383,Paid,Shipped,Instagram
ORD01605,2024-11-09,CUST0058,Paid,Shipped,Google Ads
ORD01606,2023-10-17,CUST0437,Paid,Shipped,Direct
ORD01607,2024-03-15,CUST0111,Paid,Shipped,Email
ORD01608,2024-10-29,CUST0129,Paid,Shipped,Email
ORD01609,2023-01-07,CUST0337,Pending,Shipped,Instagram
ORD01610,2023-07-15,CUST0194,Paid,Shipped,Direct
ORD01611,2024-02-25,CUST0413,Failed,Returned,Google Ads
ORD01612,2024-07-21,CUST0340,Paid,Returned,Email
ORD01613,2023-07-12,CUST0326,Paid,Shipped,Flipkart Ads
ORD01614,2024-07-12,CUST0008,Paid,Returned,Instagram
ORD01615,2023-05-28,CUST0029,Paid,Shipped,Instagram
ORD01616,2024-10-30,CUST0112,Paid,Shipped,Email
ORD01617,2023-07-21,CUST0435,Paid,Shipped,Google Ads
ORD01618,2024-03-19,CUST0161,Paid,Shipped,Email
ORD01619,2024-02-23,CUST0131,Pending,Shipped,Amazon Ads
ORD01620,2024-03-02,CUST0188,Paid,Returned,Email
ORD01621,2024-04-23,CUST0163,Paid,Shipped,Direct
ORD01622,2024-04-19,CUST0197,Paid,Shipped,Direct
ORD01623,2023-05-06,CUST0475,Paid,Delivered,Amazon Ads
ORD01624,2024-01-30,CUST0364,Paid,Shipped,Direct
ORD01625,2024-07-29,CUST0204,Paid,Shipped,Direct
ORD01626,2023-11-21,CUST0212,Paid,Shipped,Flipkart Ads
ORD01627,2024-01-27,CUST0109,Paid,Shipped,Instagram
ORD01628,2024-11-18,CUST0276,Paid,Shipped,Direct
ORD01629,2024-09-19,CUST0073,Paid,Shipped,Instagram
ORD01630,2024-03-15,CUST0167,Paid,Shipped,Google Ads
ORD01631,2023-07-23,CUST0260,Paid,Returned,Email
ORD01632,2024-04-30,CUST0243,Pending,Delivered,Flipkart Ads
ORD01633,2023-01-31,CUST0275,Paid,Shipped,Amazon Ads
ORD01634,2024-01-23,CUST0102,Pending,Shipped,Google Ads
ORD01635,2024-09-16,CUST0475,Paid,Shipped,Flipkart Ads
ORD01636,2024-03-09,CUST0173,Paid,Returned,Flipkart Ads
ORD01637,2024-01-11,CUST0171,Paid,Shipped,Amazon Ads
ORD01638,2023-12-10,CUST0141,Paid,Shipped,Amazon Ads
ORD01639,2024-03-18,CUST0397,Paid,Shipped,Instagram
ORD01640,2024-08-01,CUST0188,Paid,Returned,Email
ORD01641,2023-03-16,CUST0441,Paid,Shipped,Google Ads
ORD01642,2024-07-10,CUST0086,Paid,Shipped,Email
ORD01643,2024-10-27,CUST0476,Paid,Shipped,Google Ads
ORD01644,2023-06-04,CUST0052,Pending,Shipped,Flipkart Ads
ORD01645,2024-03-05,CUST0111,Paid,Shipped,Direct
ORD01646,2023-12-29,CUST0437,Paid,Shipped,Direct
ORD01647,2024-03-23,CUST0365,Paid,Shipped,Amazon Ads
ORD01648,2023-08-22,CUST0342,Paid,Shipped,Amazon Ads
ORD01649,2024-07-16,CUST0043,Paid,Shipped,Flipkart Ads
ORD01650,2023-09-19,CUST0211,Failed,Shipped,Flipkart Ads
ORD01651,2023-05-05,CUST0456,Paid,Shipped,Google Ads
ORD01652,2023-09-02,CUST0500,Paid,Shipped,Flipkart Ads
